service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Saturday ,560,6111,16004,16:04,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6111,16004,16:08,Newport Hills P&R,NPHPR,6,East
Saturday ,560,6111,16004,16:17,Bellevue TC - Bay 7,Belv7,7,East
Saturday ,560,6112,16007,16:02,25th/Barton,25Bart,1,East
Saturday ,560,6112,16007,16:20,Burien TC-Bay 6,BurTC6,2,East
Saturday ,560,6112,16007,16:29,SeaTac Airport Terminal Bay,seatac,3,East
Saturday ,560,6112,16007,16:53,Renton TC - Bay 1,Rent1,4,East
Saturday ,560,6112,16007,17:05,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6112,16007,17:09,Newport Hills P&R,NPHPR,6,East
Saturday ,560,6112,16007,17:17,Bellevue TC - Bay 7,Belv7,7,East
Saturday ,560,6113,16025,17:02,25th/Barton,25Bart,1,East
Saturday ,560,6113,16025,17:20,Burien TC-Bay 6,BurTC6,2,East
Saturday ,560,6113,16025,17:29,SeaTac Airport Terminal Bay,seatac,3,East
Saturday ,560,6113,16025,17:52,Renton TC - Bay 1,Rent1,4,East
Saturday ,560,6113,16025,18:05,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6113,16025,18:09,Newport Hills P&R,NPHPR,6,East
Saturday ,560,6113,16025,18:17,Bellevue TC - Bay 7,Belv7,7,East
Saturday ,560,6114,16029,18:04,25th/Barton,25Bart,1,East
Saturday ,560,6114,16029,18:22,Burien TC-Bay 6,BurTC6,2,East
Saturday ,560,6114,16029,18:31,SeaTac Airport Terminal Bay,seatac,3,East
Saturday ,560,6114,16029,18:53,Renton TC - Bay 1,Rent1,4,East
Saturday ,560,6114,16029,19:05,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6114,16029,19:09,Newport Hills P&R,NPHPR,6,East
Saturday ,560,6114,16029,19:17,Bellevue TC - Bay 7,Belv7,7,East
Saturday ,560,6115,16004,19:05,25th/Barton,25Bart,1,East
Saturday ,560,6115,16004,19:22,Burien TC-Bay 6,BurTC6,2,East
Saturday ,560,6115,16004,19:32,SeaTac Airport Terminal Bay,seatac,3,East
Saturday ,560,6115,16004,19:54,Renton TC - Bay 1,Rent1,4,East
Saturday ,560,6115,16004,20:05,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6115,16004,20:09,Newport Hills P&R,NPHPR,6,East
Saturday ,560,6115,16004,20:17,Bellevue TC - Bay 7,Belv7,7,East
Saturday ,560,6116,16028,20:06,25th/Barton,25Bart,1,East
Saturday ,560,6116,16028,20:23,Burien TC-Bay 6,BurTC6,2,East
Saturday ,560,6116,16028,20:33,SeaTac Airport Terminal Bay,seatac,3,East
Saturday ,560,6116,16028,20:55,Renton TC - Bay 1,Rent1,4,East
Saturday ,560,6116,16028,21:05,I-405 Ramp/N 30 St EB,40530E,5,East
Saturday ,560,6116,16028,21:09,Newport Hills P&R,NPHPR,6,East
